"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"da Silva W.E.; Leite J.H.G.M.; de Sousa J.E.R.; Costa W.P.; da Silva W.S.T.; Guilhermino M.M.; Asensio L.A.B.; Façanha D.A.E.","da Silva, Wilma Emanuela (57008753700); Leite, Jacinara Hody Gurgel Morais (56151118100); de Sousa, José Ernandes Rufino (36514452300); Costa, Wirton Peixoto (56044578800); da Silva, Wallace Sostene Tavares (55217964100); Guilhermino, Magda Maria (12242065200); Asensio, Luis Alberto Bermejo (57192960783); Façanha, Débora Andréa Evangelista (36241514700)","57008753700; 56151118100; 36514452300; 56044578800; 55217964100; 12242065200; 57192960783; 36241514700","Daily rhythmicity of the thermoregulatory responses of locally adapted Brazilian sheep in a semiarid environment","2017","International Journal of Biometeorology","61","7","","1221","1231","10","47","10.1007/s00484-016-1300-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009508338&doi=10.1007%2fs00484-016-1300-2&partnerID=40&md5=6907367141472164d7b1b6cbdc9355f0","Article","Final","","Scopus","2-s2.0-85009508338"
"Xavier C.S.; Paskocimas C.A.; Da Motta F.V.; Araújo V.D.; Aragón M.J.; Tirado J.L.; Lavela P.; Longo E.; Delmonte M.R.B.","Xavier, Camila Soares (7004610751); Paskocimas, Carlos Alberto (6603828646); Da Motta, Fabiana Villela (24723217600); Araújo, Vinícius Dantas (57212376204); Aragón, Maria José (8098223000); Tirado, José Luís (7005171029); Lavela, Pedro (35612173600); Longo, Elson (7103022316); Delmonte, Mauricio Roberto Bomio (6508074344)","7004610751; 6603828646; 24723217600; 57212376204; 8098223000; 7005171029; 35612173600; 7103022316; 6508074344","Microwave-assisted hydrothermal synthesis of magnetite nanoparticles with potential use as anode in lithium ion batteries","2014","Materials Research","17","4","","1065","1070","5","12","10.1590/1516-1439.264714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908465074&doi=10.1590%2f1516-1439.264714&partnerID=40&md5=aac62c00a07890ba0862f716e0cdc83b","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84908465074"
"Ganiyu S.O.; Zhou M.; Martínez-Huitle C.A.","Ganiyu, Soliu O. (55853693900); Zhou, Minghua (57203957600); Martínez-Huitle, Carlos A. (6507655813)","55853693900; 57203957600; 6507655813","Heterogeneous electro-Fenton and photoelectro-Fenton processes: A critical review of fundamental principles and application for water/wastewater treatment","2018","Applied Catalysis B: Environmental","235","","","103","129","26","675","10.1016/j.apcatb.2018.04.044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046819799&doi=10.1016%2fj.apcatb.2018.04.044&partnerID=40&md5=dadef36bb4f09101317c5daded3bf973","Review","Final","","Scopus","2-s2.0-85046819799"
"Pimenta A.S.; Monteiro T.V.D.C.; Fasciotti M.; Braga R.M.; Souza E.C.D.; Lima K.M.G.D.","Pimenta, Alexandre Santos (56228389300); Monteiro, Thays Vieira da Costa (56567664400); Fasciotti, Maíra (35299019400); Braga, Renata Martins (55210068400); Souza, Elias Costa de (57211678039); Lima, Kássio Michel Gomes de (56052429800)","56228389300; 56567664400; 35299019400; 55210068400; 57211678039; 56052429800","Fast pyrolysis of trunk wood and stump wood from a Brazilian eucalyptus clone","2018","Industrial Crops and Products","125","","","630","638","8","29","10.1016/j.indcrop.2018.08.083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054312700&doi=10.1016%2fj.indcrop.2018.08.083&partnerID=40&md5=7f650d8cc6808e06de5d1bc835f5a0ab","Article","Final","","Scopus","2-s2.0-85054312700"
"Denis Mendonca Oliveira F.; Soares Semente R.; Doolan Fernandes J.; Augusto Correia Melo T.; Ortiz Salazar A.","Denis Mendonca Oliveira, Felipe (56644868500); Soares Semente, Rodrigo (56105065700); Doolan Fernandes, Jefferson (56785091400); Augusto Correia Melo, Talison (59159806400); Ortiz Salazar, Andres (7102422753)","56644868500; 56105065700; 56785091400; 59159806400; 7102422753","SEREE: An energy-efficient wireless sensor network embedded system to be applied on plunger lift oil elevation method","2015","IEEE Latin America Transactions","13","4","7106374","1187","1197","10","3","10.1109/TLA.2015.7106374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929378501&doi=10.1109%2fTLA.2015.7106374&partnerID=40&md5=068c5aed22ddf4e2fe83ff3e42826752","Article","Final","","Scopus","2-s2.0-84929378501"
"Pimentel P.M.; Ferreira K.M.B.; Gomes D.K.S.; Costa A.F.; Mello D.M.A.; Oliveira R.M.P.B.","Pimentel, Patrícia Mendonça (7004019571); Ferreira, Kaique Matheus Barbosa (57192985348); Gomes, Danielle Karinne Souza (36890004500); Costa, Asenete Frutuoso (57190571912); Mello, Dulce Maria de Araújo (57226721848); Oliveira, Rosane Maria Pessoa Betânio (35435548100)","7004019571; 57192985348; 36890004500; 57190571912; 57226721848; 35435548100","Optical and structural properties of lanthanum chromite synthesized by microwave assisted self-combustion method","2017","Materials Science Forum","881 MSF","","","7","11","4","4","10.4028/www.scientific.net/MSF.881.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009781804&doi=10.4028%2fwww.scientific.net%2fMSF.881.7&partnerID=40&md5=cfa2f46fb95b60d3b435c8896b6f371a","Conference paper","Final","","Scopus","2-s2.0-85009781804"
"Carvalho Neto J.T.; Salazar A.O.; Lock A.S.","Carvalho Neto, Joao Teixeira (55569752100); Salazar, Andres Ortiz (7102422753); Lock, Alberto Soto (14834340200)","55569752100; 7102422753; 14834340200","One Cycle Control Based Maximum Power Point Tracker Applied in Photovoltaic Systems","2016","IEEE Latin America Transactions","14","2","7437199","602","609","7","6","10.1109/TLA.2016.7437199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964318661&doi=10.1109%2fTLA.2016.7437199&partnerID=40&md5=b2559ce7270d781746231dfc2dd57d07","Article","Final","","Scopus","2-s2.0-84964318661"
"Silva J.P.O.; Nunes E.A.F.; Rocha T.O.A.; Costa F.B.","Silva, J.P.O. (57212234960); Nunes, E.A.F. (57203121220); Rocha, T.O.A. (55570200500); Costa, F.B. (22333585200)","57212234960; 57203121220; 55570200500; 22333585200","Impedance shaping of grid-connected three-phase PV systems","2017","14th Brazilian Power Electronics Conference, COBEP 2017","2018-January","","","1","6","5","0","10.1109/COBEP.2017.8257334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050569485&doi=10.1109%2fCOBEP.2017.8257334&partnerID=40&md5=dceee0082a6c44503685c4d1b28f6972","Conference paper","Final","","Scopus","2-s2.0-85050569485"
"Vitor Silva P.; Ferreira Pinheiro R.; Ortiz Salazar A.; Pereira Do Santos Junior L.; Cesar De Azevedo C.","Vitor Silva, Paulo (56644759500); Ferreira Pinheiro, Ricardo (7004083401); Ortiz Salazar, Andres (7102422753); Pereira Do Santos Junior, Luciano (56644825500); Cesar De Azevedo, Christian (56644771200)","56644759500; 7004083401; 7102422753; 56644825500; 56644771200","A proposal for a new wind turbine topology using an electromagnetic frequency regulator","2015","IEEE Latin America Transactions","13","4","7106347","989","997","8","7","10.1109/TLA.2015.7106347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929376448&doi=10.1109%2fTLA.2015.7106347&partnerID=40&md5=776585c2e70aa102c2f4152e3a26a6e5","Article","Final","","Scopus","2-s2.0-84929376448"
"de Moura E.O.; de Sousa V.F.; Soares A.S.; Versieux L.M.","de Moura, Edweslley Otaviano (57193928039); de Sousa, Valdeci Fontes (57190859144); Soares, Arthur de Souza (57194715260); Versieux, Leonardo M. (19934359300)","57193928039; 57190859144; 57194715260; 19934359300","Private environmental consultancy reveals five genera and ten species of angiosperms new to Rio Grande do Norte State, northeastern Brazil","2018","Check List","14","2","","439","451","12","6","10.15560/14.2.439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046744233&doi=10.15560%2f14.2.439&partnerID=40&md5=b1e5c664a29710cf00c7137826f1479e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85046744233"
"Kempegowda R.S.; Skreiberg O.; Tran K.-Q.; Selvam P.V.P.","Kempegowda, Rajesh S. (24281644200); Skreiberg, Oyvind (6603490749); Tran, Khanh-Quang (57966993400); Selvam, P.V.P. (57194541144)","24281644200; 6603490749; 57966993400; 57194541144","Techno-economic Assessment of Thermal Co-pretreatment and Co-digestion of Food Wastes and Sewage Sludge for Heat, Power and Biochar Production","2017","Energy Procedia","105","","","1737","1742","5","11","10.1016/j.egypro.2017.03.498","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020696506&doi=10.1016%2fj.egypro.2017.03.498&partnerID=40&md5=75ac14576581c32efacdef37dc695546","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85020696506"
"Benchimol M.; Venticinque E.M.","Benchimol, Maíra (55785138900); Venticinque, Eduardo M. (6505876898)","55785138900; 6505876898","Responses of primates to landscape change in amazonian land-bridge islands-a multi-scale analysis","2014","Biotropica","46","4","","470","478","8","27","10.1111/btp.12122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903476506&doi=10.1111%2fbtp.12122&partnerID=40&md5=76fba3e752c4a64f80bf9a1b41661080","Article","Final","","Scopus","2-s2.0-84903476506"
"Do Socorro Braga Fontes M.; De Araújo Melo D.M.; De Farias Barros J.M.; Braga R.M.; Rodrigues G.","Do Socorro Braga Fontes, Maria (56392907400); De Araújo Melo, Dulce Maria (9841064200); De Farias Barros, Joana Maria (56392971900); Braga, Renata Martins (55210068400); Rodrigues, Gicélia (56392547900)","56392907400; 9841064200; 56392971900; 55210068400; 56392547900","Kinetic study of the catalytic pyrolysis of elephant grass using Ti-MCM-41","2014","Materials Research","17","","","216","219","3","10","10.1590/1516-1439.217113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908146917&doi=10.1590%2f1516-1439.217113&partnerID=40&md5=2de0a32e6c471cdf9237d0dc553aada8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84908146917"
"Pinheiro L.B.; Martinelli A.E.; Fonseca F.C.","Pinheiro, Lucas Batochi (56313629500); Martinelli, Antonio Eduardo (7101638022); Fonseca, Fabio Coral (57199509815)","56313629500; 7101638022; 57199509815","Effects of microwave processing on the properties of nickel oxide/zirconia/ceria composites","2014","Advanced Materials Research","975","","","154","159","5","3","10.4028/www.scientific.net/AMR.975.154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905649958&doi=10.4028%2fwww.scientific.net%2fAMR.975.154&partnerID=40&md5=e078e96c384d785028de236d0ae4a53a","Conference paper","Final","","Scopus","2-s2.0-84905649958"
"Camelo H.N.; Lucio P.S.; Leal Junior J.B.V.; De Carvalho P.C.M.","Camelo, Henrique Do Nascimento (57199855857); Lucio, Paulo Sérgio (55963139800); Leal Junior, João Bosco Verçosa (26027088000); De Carvalho, Paulo Cesar Marques (8656215800)","57199855857; 55963139800; 26027088000; 8656215800","Time series forecasting methods and hybrid modeling both applied on monthly average wind speed for regions of Northeastern Brazil; [Métodos de previsão de séries temporais e modelagem híbrida ambos aplicados em médias mensais de velocidade do vento para regiões do nordeste do Brasil]","2017","Revista Brasileira de Meteorologia","32","4","","565","574","9","7","10.1590/0102-7786324005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038440263&doi=10.1590%2f0102-7786324005&partnerID=40&md5=5ac746ab76e102e932cdbc63966af626","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85038440263"
"Ribeiro R.L.A.; Rocha T.O.A.; Barreto R.L.; Carolino S.F.","Ribeiro, R.L.A. (7202534599); Rocha, T.O.A. (55570200500); Barreto, R.L. (55569992200); Carolino, S.F. (55608908300)","7202534599; 55570200500; 55569992200; 55608908300","Enhanced power quality compensation in PV single-phase grid-tied systems","2013","Conference Proceedings - IEEE Applied Power Electronics Conference and Exposition - APEC","","","6520421","999","1004","5","4","10.1109/APEC.2013.6520421","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879379010&doi=10.1109%2fAPEC.2013.6520421&partnerID=40&md5=adf35e4059752415d35a1e1aa142801d","Conference paper","Final","","Scopus","2-s2.0-84879379010"
"Xue J.; Chellappa T.; Ceylan S.; Goldfarb J.L.","Xue, Junjie (55437634200); Chellappa, Thiago (35112732400); Ceylan, Selim (7003728792); Goldfarb, Jillian L. (23667181100)","55437634200; 35112732400; 7003728792; 23667181100","Enhancing biomass + coal Co-firing scenarios via biomass torrefaction and carbonization: Case study of avocado pit biomass and Illinois No. 6 coal","2018","Renewable Energy","122","","","152","162","10","32","10.1016/j.renene.2018.01.066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041416925&doi=10.1016%2fj.renene.2018.01.066&partnerID=40&md5=b7deb3c605840c098b851ca35ba297b6","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85041416925"
"Barros M.A.S.; Morais C.M.G.; Figueiredo B.M.B.; Júnior G.B.M.; Ribeiro F.F.S.; Pessoa D.M.A.; Ito F.; Bernard E.","Barros, Marília A. S. (55571222900); Morais, Camila Martins Gomes (58017263000); Figueiredo, Bruna Maria Braga (57194502775); Júnior, Gilberto Benigno de Moura (57194497940); Ribeiro, François Fernandes dos Santos (57194508519); Pessoa, Daniel Marques Almeida (8251191200); Ito, Fernanda (57192099024); Bernard, Enrico (7102852488)","55571222900; 58017263000; 57194502775; 57194497940; 57194508519; 8251191200; 57192099024; 7102852488","Bats (Mammalia, chiroptera) from the Nísia floresta national forest, with new records for the state of Rio Grande do Norte, northeastern Brazil; [Morcegos (Mammalia, Chiroptera) da Floresta Nacional de Nísia Floresta, com novos registros para o estado do Rio Grande do Norte, nordeste do Brasil]","2017","Biota Neotropica","17","2","e20170351","","","","8","10.1590/1676-0611-BN-2017-0351","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020415187&doi=10.1590%2f1676-0611-BN-2017-0351&partnerID=40&md5=d4456a77e02ed6fed26bd39a6c9a16bf","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85020415187"
"Gomes J.F.; Gasparotto L.H.S.; Tremiliosi-Filho G.","Gomes, Janaina F. (12804479300); Gasparotto, Luiz H. S. (57268324300); Tremiliosi-Filho, Germano (6701503483)","12804479300; 57268324300; 6701503483","Glycerol electro-oxidation over glassy-carbon-supported Au nanoparticles: Direct influence of the carbon support on the electrode catalytic activity","2013","Physical Chemistry Chemical Physics","15","25","","10339","10349","10","40","10.1039/c3cp50280e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881116222&doi=10.1039%2fc3cp50280e&partnerID=40&md5=a16f7d9fe7d37e6baaa135fb707ca0d2","Article","Final","","Scopus","2-s2.0-84881116222"
"Dos Santos A.G.; Dos Santos F.K.G.; De Macedo D.A.; Lobato M.F.; Da Silva Filho E.D.; Vital A.B.; De Souza C.P.","Dos Santos, Andarair Gomes (36969034900); Dos Santos, Francisco Klebson Gomes (56230006500); De Macedo, Daniel Araujo (36624035900); Lobato, Maxwell Ferreira (56513559000); Da Silva Filho, Ernani Dias (57201746533); Vital, Angélica Belchior (57197669082); De Souza, Carlson Pereira (7202183263)","36969034900; 56230006500; 36624035900; 56513559000; 57201746533; 57197669082; 7202183263","Synthesis of the perovskite-type BaCe0.8Pr0.05Cu0.15O3-δ via EDTA-citrate","2017","Materials Research","20","","","452","457","5","1","10.1590/1980-5373-MR-2016-1081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046017392&doi=10.1590%2f1980-5373-MR-2016-1081&partnerID=40&md5=ff972dc0a6aece3f5b4e61c9b486abb5","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85046017392"
"de Oliveira F.D.M.; Semente R.S.; Fernandes J.D.; do Nascimento Júnior S.; de Melo T.A.C.; Salazar A.O.","de Oliveira, Felipe Denis Mendonça (56105199700); Semente, Rodrigo Soares (56105065700); Fernandes, Jefferson Doolan (56785091400); do Nascimento Júnior, Serafim (56786369100); de Melo, Tálison Augusto Correira (56785717700); Salazar, Andrés Ortiz (7102422753)","56105199700; 56105065700; 56785091400; 56786369100; 56785717700; 7102422753","EEWES: An energy-efficient wireless sensor network embedded system to be applied on industrial environments; [EEWES: Un sistema integrado para red de sensores inalámbricos con eficiencia de energía aplicado en entornos industriales]","2015","Ingenieria e Investigacion","35","2","","67","73","6","4","10.15446/ing.investig.v35n2.45289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939486025&doi=10.15446%2fing.investig.v35n2.45289&partnerID=40&md5=575e29d788cdf0d646a2eaa1b083bf76","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84939486025"
"Georgiou K.; Xavier-De-Souza S.; Eder K.","Georgiou, Kyriakos (57150810600); Xavier-De-Souza, Samuel (7801645972); Eder, Kerstin (23391989300)","57150810600; 7801645972; 23391989300","The IoT Energy Challenge: A Software Perspective","2018","IEEE Embedded Systems Letters","10","3","8012513","53","56","3","65","10.1109/LES.2017.2741419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028473980&doi=10.1109%2fLES.2017.2741419&partnerID=40&md5=d4321f70f844489fa235fe13c066152b","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85028473980"
"de Sousa L.V.; Santos A.P.B.; Di Souza L.; Santos A.G.D.; Beatriz A.","de Sousa, Lindeberg Ventura (57201444496); Santos, Adriana Paula Batista (57216358387); Di Souza, Luiz (36175070800); Santos, Anne Gabriella Dias (36026936300); Beatriz, Adilson (6506300770)","57201444496; 57216358387; 36175070800; 36026936300; 6506300770","Evaluation of the properties of Calotropis procera oil aiming the production of biodiesel","2018","Orbital","10","2","","147","152","5","5","10.17807/orbital.v10i2.1061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044816308&doi=10.17807%2forbital.v10i2.1061&partnerID=40&md5=794fe77a12b04402a2caf4662548496d","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85044816308"
"Torres T.M.; da Silva I.B.; de Castro É.C.P.; dos Santos E.A.; da Cunha R.M.S.; Lima J.P.M.S.","Torres, Taffarel Melo (57213682304); da Silva, Ivanice Bezerra (57222042351); de Castro, Érika Cristina Pinheiro (57195630277); dos Santos, Elizeu Antunes (8929625900); da Cunha, Rodrigo Maranguape Silva (13407573000); Lima, João Paulo Matos Santos (15925664800)","57213682304; 57222042351; 57195630277; 8929625900; 13407573000; 15925664800","Catalase Inhibition Affects Glyoxylate Cycle Enzyme Expression and Cellular Redox Control during the Functional Transition of Sunflower and Safflower Seedlings","2014","Journal of Plant Growth Regulation","33","2","","272","284","12","3","10.1007/s00344-013-9369-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901650595&doi=10.1007%2fs00344-013-9369-x&partnerID=40&md5=0bb3ec865cd0590bffc040e7bb76328e","Article","Final","","Scopus","2-s2.0-84901650595"
